timestamp,AccelerationX,AccelerationY,AccelerationZ,MagneticFieldX,MagneticFieldY,MagneticFieldZ,Z-AxisAgle(Azimuth),X-AxisAngle(Pitch),Y-AxisAngle(Roll),GyroX,GyroY,GyroZ,id,id_group,id_class,AccelerationX_lag1,AccelerationX_lag2,AccelerationX_lag3,AccelerationX_lag5,GyroX_lag1,GyroX_lag2,GyroX_lag3,GyroX_lag5
1423055222254,5.029,-6.576,6.047,-7.526,4.123,-40.634,197.026,43.115,29.658,-0.04,0.072,0.077,125.0,-1.0,0,5.029,5.081,5.081,5.027,-0.04,-0.022,-0.022,-0.021
1423055222452,4.876,-5.905,6.391,-7.518,4.785,-41.672,197.697,44.016,28.9,-0.129,0.041,-0.131,125.0,-1.0,0,5.029,5.029,5.081,5.027,-0.04,-0.04,-0.022,-0.021
1423055222458,4.876,-5.905,6.391,-7.518,4.785,-41.672,198.678,43.652,29.472,-0.129,0.041,-0.131,125.0,-1.0,0,4.876,5.029,5.029,5.081,-0.129,-0.04,-0.04,-0.022
1423055222651,4.694,-5.484,6.064,-9.666,2.921,-39.563,199.469,42.26,30.146,0.046,-0.07,-0.195,125.0,-1.0,0,4.876,4.876,5.029,5.081,-0.129,-0.129,-0.04,-0.022
1423055222654,4.694,-5.484,6.064,-9.666,2.921,-39.563,199.469,42.26,30.146,0.046,-0.07,-0.195,125.0,-1.0,0,4.694,4.876,4.876,5.029,0.046,-0.129,-0.129,-0.04
1423055222851,5.431,-4.613,4.828,-7.346,3.935,-40.842,202.606,41.438,32.132,-0.024,0.145,-0.161,125.0,-1.0,0,4.694,4.694,4.876,5.029,0.046,0.046,-0.129,-0.04
1423055222856,6.427,-5.185,6.131,-8.624,3.78,-40.315,202.606,41.438,32.132,-0.042,0.386,-0.029,125.0,-1.0,0,5.431,4.694,4.694,4.876,-0.024,0.046,0.046,-0.129
1423055223051,5.459,-4.315,5.889,-9.616,5.501,-40.495,205.524,39.82,30.283,0.11,0.064,-0.055,125.0,-1.0,0,6.427,5.431,4.694,4.876,-0.042,-0.024,0.046,-0.129
1423055223054,5.459,-4.315,5.889,-9.616,5.501,-40.495,205.524,39.82,30.283,0.11,0.064,-0.055,125.0,-1.0,0,5.459,6.427,5.431,4.694,0.11,-0.042,-0.024,0.046
1423055223251,5.691,-6.148,7.912,-12.573,1.871,-40.202,202.664,37.175,34.016,0.312,-0.375,0.016,125.0,-1.0,0,5.459,5.459,6.427,4.694,0.11,0.11,-0.042,0.046
1423055223254,5.691,-6.148,7.912,-12.573,1.871,-40.202,202.664,37.175,34.016,0.312,-0.375,0.016,125.0,-1.0,0,5.691,5.459,5.459,5.431,0.312,0.11,0.11,-0.024
1423055224852,5.071,-5.042,6.682,-16.872,1.483,-39.777,193.129,35.307,30.638,-0.002,0.012,0.021,65.0,-1.0,0,5.691,5.691,5.459,6.427,0.312,0.312,0.11,-0.042
1423055224856,5.071,-5.042,6.682,-16.872,1.483,-39.777,192.818,35.42,30.548,-0.002,0.012,0.021,65.0,-1.0,0,5.071,5.691,5.691,5.459,-0.002,0.312,0.312,0.11
1423055225051,4.679,-4.887,7.044,-15.587,-1.842,-39.185,192.271,35.32,30.115,-0.064,0.048,0.076,65.0,-1.0,0,5.071,5.071,5.691,5.459,-0.002,-0.002,0.312,0.11
1423055225054,4.679,-4.887,7.044,-15.587,-1.842,-39.185,192.271,35.32,30.115,-0.064,0.048,0.076,65.0,-1.0,0,4.679,5.071,5.071,5.691,-0.064,-0.002,-0.002,0.312
1423055225251,5.082,-6.077,6.358,-15.698,4.581,-39.525,191.397,39.498,29.561,-0.529,0.054,-0.136,65.0,-1.0,0,4.679,4.679,5.071,5.691,-0.064,-0.064,-0.002,0.312
1423055225257,5.037,-5.706,6.375,-14.557,4.955,-39.516,192.131,41.962,29.795,-0.248,0.099,-0.139,65.0,-1.0,0,5.082,4.679,4.679,5.071,-0.529,-0.064,-0.064,-0.002
1423055225450,4.77,-5.837,5.679,-14.633,6.088,-39.587,193.978,44.708,30.069,-0.745,0.09,-0.143,65.0,-1.0,0,5.037,5.082,4.679,5.071,-0.248,-0.529,-0.064,-0.002
1423055225453,4.77,-5.837,5.679,-14.633,6.088,-39.587,193.978,44.708,30.069,-0.745,0.09,-0.143,65.0,-1.0,0,4.77,5.037,5.082,4.679,-0.745,-0.248,-0.529,-0.064
1423055225651,5.676,-8.235,3.092,-14.557,15.15,-37.526,198.149,61.266,31.346,-1.362,0.018,-0.195,65.0,-1.0,0,4.77,4.77,5.037,4.679,-0.745,-0.745,-0.248,-0.064
1423055225678,5.676,-8.235,3.092,-14.557,15.15,-37.526,198.438,65.864,32.238,-1.362,0.018,-0.195,65.0,-1.0,0,5.676,4.77,4.77,5.082,-1.362,-0.745,-0.745,-0.529
1423055225851,5.356,-7.472,3.307,-15.063,20.389,-34.872,198.483,67.409,33.103,-0.077,-0.022,-0.152,65.0,-1.0,0,5.676,5.676,4.77,5.037,-1.362,-1.362,-0.745,-0.248
1423055225855,5.356,-7.472,3.307,-15.063,20.389,-34.872,198.483,67.409,33.103,-0.077,-0.022,-0.152,65.0,-1.0,0,5.356,5.676,5.676,4.77,-0.077,-1.362,-1.362,-0.745
1423055226051,5.417,-7.934,2.281,-14.557,25.006,-31.224,198.78,73.25,33.398,-1.281,0.283,-0.024,65.0,-1.0,0,5.356,5.356,5.676,4.77,-0.077,-0.077,-1.362,-0.745
1423055226055,5.417,-7.934,2.281,-14.557,25.006,-31.224,198.78,73.25,33.398,-1.281,0.283,-0.024,65.0,-1.0,0,5.417,5.356,5.356,5.676,-1.281,-0.077,-0.077,-1.362
1423055226251,5.173,-8.473,0.871,-14.728,32.312,-25.421,201.374,88.409,32.495,-0.91,0.018,0.116,65.0,-1.0,0,5.417,5.417,5.356,5.676,-1.281,-1.281,-0.077,-1.362
1423055226254,5.173,-8.473,0.871,-14.728,32.312,-25.421,201.374,88.409,32.495,-0.91,0.018,0.116,65.0,-1.0,0,5.173,5.417,5.417,5.356,-0.91,-1.281,-1.281,-0.077
1423055226451,5.153,-8.265,-0.434,-15.073,32.993,-22.131,201.89,93.422,31.891,-0.021,-0.006,0.017,65.0,-1.0,0,5.173,5.173,5.417,5.356,-0.91,-0.91,-1.281,-0.077
1423055226454,5.153,-8.265,-0.434,-15.073,32.993,-22.131,201.89,93.422,31.891,-0.021,-0.006,0.017,65.0,-1.0,0,5.153,5.173,5.173,5.417,-0.021,-0.91,-0.91,-1.281
1423055226651,4.753,-8.498,0.762,-14.557,32.143,-25.587,200.185,89.801,30.896,0.647,-0.052,0.137,65.0,-1.0,0,5.153,5.153,5.173,5.417,-0.021,-0.021,-0.91,-1.281
1423055226654,4.753,-8.498,0.762,-14.557,32.143,-25.587,200.185,89.801,30.896,0.647,-0.052,0.137,65.0,-1.0,0,4.753,5.153,5.153,5.173,0.647,-0.021,-0.021,-0.91
1423055945956,2.762,-9.778,0.23,-25.829,17.0,6.65,72.95,85.794,15.582,-0.574,0.164,-0.02,21.0,-1.0,0,4.753,4.753,5.153,5.173,0.647,0.647,-0.021,-0.91
1423055946057,2.762,-9.778,0.23,-25.429,18.578,6.201,73.05,84.895,14.994,0.104,0.045,0.103,21.0,-1.0,0,2.762,4.753,4.753,5.153,-0.574,0.647,0.647,-0.021
1423055946157,2.704,-9.691,0.94,-25.429,18.578,6.201,72.664,84.675,14.982,0.104,0.045,0.103,21.0,-1.0,0,2.762,2.762,4.753,5.153,0.104,-0.574,0.647,-0.021
1423055946257,2.83,-9.574,0.7,-26.236,16.673,5.888,71.99,84.25,15.349,0.116,-0.084,-0.011,21.0,-1.0,0,2.704,2.762,2.762,4.753,0.104,0.104,-0.574,0.647
1423055946357,2.875,-9.443,0.482,-24.799,16.661,5.655,71.842,83.846,15.458,0.096,-0.085,-0.043,21.0,-1.0,0,2.83,2.704,2.762,4.753,0.116,0.104,0.104,0.647
1423055946457,2.752,-9.445,0.705,-25.035,16.51,6.05,72.051,83.894,15.392,0.066,0.022,0.0,21.0,-1.0,0,2.875,2.83,2.704,2.762,0.096,0.116,0.104,-0.574
1423055946557,2.695,-9.549,0.912,-25.323,17.787,5.743,71.963,83.788,15.25,-0.038,0.044,0.027,21.0,-1.0,0,2.752,2.875,2.83,2.762,0.066,0.096,0.116,0.104
1423055946657,2.622,-9.755,1.234,-24.931,18.452,5.49,70.829,82.297,15.214,0.261,-0.12,0.039,21.0,-1.0,0,2.695,2.752,2.875,2.704,-0.038,0.066,0.096,0.104
1423055946758,2.926,-9.386,0.882,-23.999,18.442,6.345,70.084,82.291,15.738,0.134,0.013,-0.011,21.0,-1.0,0,2.622,2.695,2.752,2.83,0.261,-0.038,0.066,0.116
1423055946856,2.74,-9.34,0.904,-24.626,17.511,4.826,70.084,82.291,15.738,-0.079,0.005,-0.099,21.0,-1.0,0,2.926,2.622,2.695,2.875,0.134,0.261,-0.038,0.096
1423055946957,2.864,-9.392,1.094,-25.148,17.474,5.788,70.869,83.564,16.477,-0.128,0.039,0.011,21.0,-1.0,0,2.74,2.926,2.622,2.752,-0.079,0.134,0.261,0.066
1423055947057,2.955,-9.666,1.041,-25.429,16.716,6.596,71.08,83.713,16.161,-0.035,0.081,0.078,21.0,-1.0,0,2.864,2.74,2.926,2.695,-0.128,-0.079,0.134,-0.038
1423055947157,2.955,-9.666,1.041,-24.969,18.19,6.485,71.342,83.617,16.275,-0.001,0.041,-0.043,21.0,-1.0,0,2.955,2.864,2.74,2.622,-0.035,-0.128,-0.079,0.261
1423055947257,2.747,-9.498,1.078,-24.969,18.19,6.485,71.248,83.676,16.451,-0.001,0.041,-0.043,21.0,-1.0,0,2.955,2.955,2.864,2.926,-0.001,-0.035,-0.128,0.134
1423055947357,2.731,-9.369,1.034,-25.829,18.359,4.993,71.025,83.709,16.255,-0.005,0.005,-0.022,21.0,-1.0,0,2.747,2.955,2.955,2.74,-0.001,-0.001,-0.035,-0.079
1423055947457,2.896,-9.581,1.048,-25.021,17.247,6.644,70.834,83.735,16.241,-0.004,-0.008,0.046,21.0,-1.0,0,2.731,2.747,2.955,2.864,-0.005,-0.001,-0.001,-0.128
1423055947557,2.968,-9.558,0.985,-24.849,18.149,6.271,71.042,83.593,16.582,0.006,0.05,-0.005,21.0,-1.0,0,2.896,2.731,2.747,2.955,-0.004,-0.005,-0.001,-0.035
1423055947657,2.742,-9.512,1.018,-24.969,17.511,5.157,71.307,83.537,16.758,0.025,0.046,-0.055,21.0,-1.0,0,2.968,2.896,2.731,2.955,0.006,-0.004,-0.005,-0.001
1423055947757,2.754,-9.374,1.105,-25.447,16.487,6.349,71.401,83.631,16.769,-0.042,0.035,-0.034,21.0,-1.0,0,2.742,2.968,2.896,2.747,0.025,0.006,-0.004,-0.001
1423055947857,2.861,-9.559,1.115,-25.336,17.914,5.511,71.318,83.566,16.652,-0.011,0.033,0.015,21.0,-1.0,0,2.754,2.742,2.968,2.731,-0.042,0.025,0.006,-0.005
1423055947957,2.871,-9.457,1.073,-25.658,18.19,4.826,71.353,83.528,16.718,0.005,0.005,-0.014,21.0,-1.0,0,2.861,2.754,2.742,2.896,-0.011,-0.042,0.025,-0.004
1423055948057,2.614,-9.734,1.566,-24.379,17.667,6.332,71.226,83.371,16.531,0.02,-0.024,0.012,21.0,-1.0,0,2.871,2.861,2.754,2.968,0.005,-0.011,-0.042,0.006
1423055948156,2.175,-10.37,2.583,-26.515,17.68,4.66,68.175,80.885,17.04,0.616,-0.595,-0.131,21.0,-1.0,0,2.614,2.871,2.861,2.742,0.02,0.005,-0.011,0.025
1423055948256,2.175,-10.37,2.583,-26.222,16.951,6.935,60.876,76.482,20.079,1.269,-1.436,-0.249,21.0,-1.0,0,2.175,2.614,2.871,2.754,0.616,0.02,0.005,-0.042
1423055948357,2.292,-9.483,2.933,-26.222,16.951,6.935,51.054,74.186,23.786,1.269,-1.436,-0.249,21.0,-1.0,0,2.175,2.175,2.614,2.861,1.269,0.616,0.02,-0.011
1423055948457,2.791,-9.057,2.466,-24.275,17.035,10.037,38.253,69.428,27.01,1.115,-2.0,-0.151,21.0,-1.0,0,2.292,2.175,2.175,2.871,1.269,1.269,0.616,0.005
1423055948557,4.485,-7.695,1.361,-21.365,17.68,10.631,25.714,50.062,29.1,3.109,-2.311,0.447,21.0,-1.0,0,2.791,2.292,2.175,2.614,1.115,1.269,1.269,0.02
1423055948657,4.524,-6.53,3.773,-18.109,23.972,2.873,16.834,34.935,24.842,4.44,-1.604,1.506,21.0,-1.0,0,4.485,2.791,2.292,2.175,3.109,1.115,1.269,0.616
1423055948757,3.587,-5.71,5.636,-13.058,27.306,-4.762,11.944,28.115,15.549,2.575,0.546,1.618,21.0,-1.0,0,4.524,4.485,2.791,2.175,4.44,3.109,1.115,1.269
1423055948857,1.038,-5.468,7.679,-7.458,26.758,-8.734,8.422,27.792,9.991,0.585,1.183,1.176,21.0,-1.0,0,3.587,4.524,4.485,2.292,2.575,4.44,3.109,1.269
1423055948957,-1.308,-6.069,8.962,-4.541,27.196,-9.599,2.775,28.382,9.329,0.174,-0.542,0.811,21.0,-1.0,0,1.038,3.587,4.524,2.791,0.585,2.575,4.44,1.115
1423055949057,-0.826,-6.737,10.585,-2.034,27.19,-9.061,356.06,36.865,7.129,-0.929,-0.128,1.187,21.0,-1.0,0,-1.308,1.038,3.587,4.485,0.174,0.585,2.575,3.109
1423055949157,-1.419,-5.734,6.006,-1.723,27.823,-7.642,352.363,41.42,7.543,-1.032,-0.613,0.587,21.0,-1.0,0,-0.826,-1.308,1.038,4.524,-0.929,0.174,0.585,4.44
1423055949257,0.12,-6.188,7.819,-0.598,28.52,-8.209,347.389,41.034,7.877,0.264,-0.046,0.54,21.0,-1.0,0,-1.419,-0.826,-1.308,3.587,-1.032,-0.929,0.174,2.575
1423055949357,0.12,-6.188,7.819,2.095,28.189,-9.525,343.67,38.349,5.493,0.658,-0.168,0.86,21.0,-1.0,0,0.12,-1.419,-0.826,1.038,0.264,-1.032,-0.929,0.585
1423055952157,-9.618,-1.341,-1.106,14.748,5.038,21.819,77.934,151.44,-62.679,0.27,0.175,0.044,22.0,-1.0,0,0.12,0.12,-1.419,-1.308,0.658,0.264,-1.032,0.174
1423055952257,-9.847,-1.277,-1.021,14.494,5.086,21.237,78.666,151.17,-61.943,0.21,0.228,0.006,22.0,-1.0,0,-9.618,0.12,0.12,-0.826,0.27,0.658,0.264,-0.929
1423055952357,-10.41,-1.122,-0.862,14.468,5.519,22.195,77.752,149.672,-61.289,0.195,0.234,-0.112,22.0,-1.0,0,-9.847,-9.618,0.12,-1.419,0.21,0.27,0.658,-1.032
1423055952457,-12.001,0.134,-1.761,14.313,7.327,22.932,75.643,149.148,-59.231,-0.135,0.259,-0.389,22.0,-1.0,0,-10.41,-9.847,-9.618,0.12,0.195,0.21,0.27,0.264
1423055952557,-10.868,-1.015,-1.83,12.431,2.184,23.857,72.81,160.588,-55.96,-2.539,0.553,-0.622,22.0,-1.0,0,-12.001,-10.41,-9.847,0.12,-0.135,0.195,0.21,0.658
1423055952657,-10.052,-3.763,-5.03,11.824,-3.435,25.868,66.366,173.258,-53.556,-3.134,0.24,-0.536,22.0,-1.0,0,-10.868,-12.001,-10.41,-9.618,-2.539,-0.135,0.195,0.27
1423055952757,-10.052,-3.763,-5.03,16.544,-6.097,24.756,50.631,161.36,-49.87,1.043,0.682,-1.88,22.0,-1.0,0,-10.052,-10.868,-12.001,-9.847,-3.134,-2.539,-0.135,0.21
1423055952858,-4.177,-4.92,-3.091,12.823,3.328,30.663,40.432,116.452,-30.003,3.394,1.223,-2.188,22.0,-1.0,0,-10.052,-10.052,-10.868,-10.41,1.043,-3.134,-2.539,0.195
1423055952957,-5.193,-6.854,-3.687,9.528,13.205,29.839,42.697,105.056,-18.764,3.099,0.966,-2.081,22.0,-1.0,0,-4.177,-10.052,-10.052,-12.001,3.394,1.043,-3.134,-0.135
1423055953056,-4.223,-11.252,-2.014,2.905,22.305,27.579,46.542,91.801,-3.141,1.815,1.022,-2.412,22.0,-1.0,0,-5.193,-4.177,-10.052,-10.868,3.099,3.394,1.043,-2.539
1423055953157,-2.833,-11.764,1.308,-12.813,23.639,18.62,56.696,76.969,13.671,2.799,1.322,-3.356,22.0,-1.0,0,-4.223,-5.193,-4.177,-10.052,1.815,3.099,3.394,-3.134
1423055953257,-1.982,-10.061,3.267,-18.161,18.121,7.916,66.115,58.554,25.287,2.473,1.213,-3.387,22.0,-1.0,0,-2.833,-4.223,-5.193,-10.052,2.799,1.815,3.099,1.043
1423055953357,0.189,-5.859,5.273,-18.994,14.464,4.361,72.92,45.681,32.727,3.392,0.153,-1.889,22.0,-1.0,0,-1.982,-2.833,-4.223,-4.177,2.473,2.799,1.815,3.394
1423055953457,3.177,-4.947,5.168,-21.443,12.793,5.327,76.097,63.095,41.151,-2.935,-0.832,-1.754,22.0,-1.0,0,0.189,-1.982,-2.833,-5.193,3.392,2.473,2.799,3.099
1423055953557,5.328,-8.458,1.554,-23.39,5.901,14.246,79.539,85.075,47.954,-4.821,-0.437,-1.597,22.0,-1.0,0,3.177,0.189,-1.982,-4.223,-2.935,3.392,2.473,1.815
1423055953656,5.875,-7.98,0.805,-25.165,0.743,16.643,84.06,88.147,50.766,-1.471,0.58,-0.682,22.0,-1.0,0,5.328,3.177,0.189,-2.833,-4.821,-2.935,3.392,2.799
1423055953757,5.661,-6.983,1.968,-28.264,-0.829,11.656,91.13,76.721,51.457,0.967,0.833,-0.309,22.0,-1.0,0,5.875,5.328,3.177,-1.982,-1.471,-4.821,-2.935,2.473
1423055953857,5.661,-6.983,1.968,-28.392,-1.103,10.913,93.804,70.666,51.531,0.407,0.297,-0.204,22.0,-1.0,0,5.661,5.875,5.328,0.189,0.967,-1.471,-4.821,3.392
1423055953957,6.073,-6.376,3.145,-28.392,-1.103,10.913,93.636,70.357,52.241,0.407,0.297,-0.204,22.0,-1.0,0,5.661,5.661,5.875,3.177,0.407,0.967,-1.471,-2.935
1423055954058,6.479,-6.313,2.864,-29.81,-2.359,10.164,92.864,70.742,52.121,-0.343,0.07,0.016,22.0,-1.0,0,6.073,5.661,5.661,5.328,0.407,0.407,0.967,-4.821
1423055954157,6.606,-6.9,2.643,-29.575,-3.365,8.43,91.8,74.235,50.992,-0.447,-0.0,0.084,22.0,-1.0,0,6.479,6.073,5.661,5.875,-0.343,0.407,0.407,-1.471
1423055954257,7.05,-6.787,2.36,-31.139,-4.716,8.153,91.755,73.82,50.511,-0.041,0.059,0.022,22.0,-1.0,0,6.606,6.479,6.073,5.661,-0.447,-0.343,0.407,0.967
1423055954357,7.026,-6.586,2.841,-31.354,-6.267,5.356,93.832,71.769,49.546,-0.025,0.225,0.073,22.0,-1.0,0,7.05,6.606,6.479,5.661,-0.041,-0.447,-0.343,0.407
1423055954457,6.373,-6.944,3.184,-32.016,-5.222,-3.271,96.046,68.663,48.23,0.21,0.404,0.058,22.0,-1.0,0,7.026,7.05,6.606,6.073,-0.025,-0.041,-0.447,0.407
1423055954557,6.552,-6.636,3.894,-28.238,-2.579,-8.095,95.997,67.945,47.44,0.244,-0.046,0.171,22.0,-1.0,0,6.373,7.026,7.05,6.479,0.21,-0.025,-0.041,-0.343
1423055954657,6.411,-6.711,4.473,-24.315,1.041,-10.397,96.666,67.589,46.682,-0.026,0.045,0.08,22.0,-1.0,0,6.552,6.373,7.026,6.606,0.244,0.21,-0.025,-0.447
1423055954757,6.655,-6.201,3.514,-20.239,7.326,-10.19,98.46,66.877,46.175,0.005,0.128,0.045,22.0,-1.0,0,6.411,6.552,6.373,7.05,-0.026,0.244,0.21,-0.041
1423055954857,5.293,-6.111,2.823,-19.803,10.023,-3.14,99.985,66.745,46.453,-0.193,0.138,-0.158,22.0,-1.0,0,6.655,6.411,6.552,7.026,0.005,-0.026,0.244,-0.025
1423055954957,5.293,-6.111,2.823,-20.538,10.556,2.869,101.876,67.017,47.257,-0.43,0.154,-0.319,22.0,-1.0,0,5.293,6.655,6.411,6.373,-0.193,0.005,-0.026,0.21
1423055955056,5.74,-6.231,4.562,-26.268,7.106,6.184,102.57,68.489,48.397,-0.646,0.151,-0.284,22.0,-1.0,0,5.293,5.293,6.655,6.552,-0.43,-0.193,0.005,0.244
1423055955157,7.089,-7.867,3.671,-26.268,7.106,6.184,103.002,71.865,47.698,-0.646,0.151,-0.284,22.0,-1.0,0,5.74,5.293,5.293,6.411,-0.646,-0.43,-0.193,-0.026
1423055955258,4.874,-8.596,0.77,-29.922,0.929,6.038,103.531,72.23,47.757,-0.075,0.214,-0.238,22.0,-1.0,0,7.089,5.74,5.293,6.655,-0.646,-0.646,-0.43,0.005
1423055956657,6.483,-6.739,3.298,-33.929,-1.678,5.19,87.572,65.583,44.264,-0.119,0.008,-0.072,18.0,-1.0,0,4.874,7.089,5.74,5.293,-0.075,-0.646,-0.646,-0.193
1423055956756,6.571,-6.546,3.191,-33.147,-1.909,3.856,87.64,65.368,44.367,0.0,-0.025,-0.079,18.0,-1.0,0,6.483,4.874,7.089,5.293,-0.119,-0.075,-0.646,-0.43
1423055956857,6.676,-6.533,3.228,-33.591,-0.996,4.312,87.627,65.036,44.135,0.001,-0.012,-0.049,18.0,-1.0,0,6.571,6.483,4.874,5.74,0.0,-0.119,-0.075,-0.646
1423055956957,6.722,-6.543,3.175,-34.616,-4.057,2.205,87.33,64.843,44.206,0.023,-0.034,-0.038,18.0,-1.0,0,6.676,6.571,6.483,7.089,0.001,0.0,-0.119,-0.646
1423055957057,6.49,-6.52,3.215,-34.352,-3.148,4.181,87.369,64.472,43.883,0.015,0.005,-0.037,18.0,-1.0,0,6.722,6.676,6.571,4.874,0.023,0.001,0.0,-0.075
1423055957157,6.49,-6.52,3.215,-33.917,-2.243,5.075,87.067,64.486,43.689,-0.008,-0.027,-0.003,18.0,-1.0,0,6.49,6.722,6.676,6.483,0.015,0.023,0.001,-0.119
1423055957257,6.64,-6.513,3.15,-33.917,-2.243,5.075,86.802,64.361,43.542,-0.008,-0.027,-0.003,18.0,-1.0,0,6.49,6.49,6.722,6.571,-0.008,0.015,0.023,0.0
1423055957357,6.665,-6.463,3.186,-34.102,-3.207,5.687,86.462,64.481,43.536,0.029,-0.002,0.005,18.0,-1.0,0,6.64,6.49,6.49,6.676,-0.008,-0.008,0.015,0.001
1423055957457,6.668,-6.477,3.188,-33.826,-3.009,3.575,86.185,64.864,43.66,-0.057,-0.055,-0.018,18.0,-1.0,0,6.665,6.64,6.49,6.722,0.029,-0.008,-0.008,0.023
1423055957557,6.645,-6.452,3.093,-33.823,-3.117,4.211,85.913,65.062,43.653,-0.038,-0.037,-0.027,18.0,-1.0,0,6.668,6.665,6.64,6.49,-0.057,0.029,-0.008,0.015
1423055957657,6.752,-6.543,3.046,-33.415,-2.869,3.366,85.508,65.559,43.699,-0.059,-0.037,-0.01,18.0,-1.0,0,6.645,6.668,6.665,6.49,-0.038,-0.057,0.029,-0.008
1423055957757,6.673,-6.578,2.965,-33.675,-1.073,2.832,85.165,65.944,43.406,-0.03,-0.016,0.027,18.0,-1.0,0,6.752,6.645,6.668,6.64,-0.059,-0.038,-0.057,-0.008
1423055957857,6.758,-6.644,2.953,-33.243,-1.338,3.531,84.852,66.172,43.321,-0.024,-0.03,0.01,18.0,-1.0,0,6.673,6.752,6.645,6.665,-0.03,-0.059,-0.038,0.029
1423055957957,6.694,-6.597,2.915,-33.929,-0.659,3.531,84.839,66.25,43.239,-0.011,0.0,0.01,18.0,-1.0,0,6.758,6.673,6.752,6.668,-0.024,-0.03,-0.059,-0.057
1423055958057,6.685,-6.616,2.948,-33.669,-3.358,4.547,84.918,66.232,43.042,-0.015,0.019,0.013,18.0,-1.0,0,6.694,6.758,6.673,6.645,-0.011,-0.024,-0.03,-0.038
1423055958157,6.638,-6.583,2.907,-33.415,-3.299,3.786,84.807,66.319,42.8,-0.004,-0.01,0.033,18.0,-1.0,0,6.685,6.694,6.758,6.752,-0.015,-0.011,-0.024,-0.059
1423055958257,6.623,-6.68,3.115,-34.273,0.36,4.858,84.898,65.975,42.556,0.07,0.042,0.037,18.0,-1.0,0,6.638,6.685,6.694,6.673,-0.004,-0.015,-0.011,-0.03
1423055958357,6.623,-6.68,3.115,-32.228,-2.368,3.873,85.273,64.757,41.963,0.032,0.112,0.075,18.0,-1.0,0,6.623,6.638,6.685,6.758,0.07,-0.004,-0.015,-0.024
1423055958457,6.482,-6.381,3.16,-32.228,-2.368,3.873,85.22,65.249,41.77,0.032,0.112,0.075,18.0,-1.0,0,6.623,6.623,6.638,6.694,0.032,0.07,-0.004,-0.011
1423055958557,6.91,-6.608,3.099,-33.929,-2.493,3.888,86.795,62.211,41.133,0.042,0.047,0.079,18.0,-1.0,0,6.482,6.623,6.623,6.685,0.032,0.032,0.07,-0.015
1423055958657,6.599,-6.509,3.774,-34.32,-1.54,2.914,88.347,58.63,40.405,0.396,0.376,0.003,18.0,-1.0,0,6.91,6.482,6.623,6.638,0.042,0.032,0.032,-0.004
1423055958757,6.463,-6.539,3.239,-33.551,-1.102,2.107,88.595,56.102,39.942,0.493,0.068,0.036,18.0,-1.0,0,6.599,6.91,6.482,6.623,0.396,0.042,0.032,0.07
1423055958857,6.352,-5.989,4.779,-34.662,-1.701,2.011,88.848,53.75,38.972,0.447,0.184,0.122,18.0,-1.0,0,6.463,6.599,6.91,6.623,0.493,0.396,0.042,0.032
1423055958957,6.534,-4.908,4.789,-35.005,0.375,0.273,85.853,53.487,39.264,0.102,-0.184,0.15,18.0,-1.0,0,6.352,6.463,6.599,6.482,0.447,0.493,0.396,0.032
1423055959057,6.681,-4.593,5.287,-34.753,0.839,-1.906,85.461,52.843,40.085,0.123,-0.191,-0.066,18.0,-1.0,0,6.534,6.352,6.463,6.91,0.102,0.447,0.493,0.042
1423055959157,7.45,-4.89,5.598,-31.354,2.91,-6.584,85.886,52.937,41.586,-0.082,-0.126,-0.205,18.0,-1.0,0,6.681,6.534,6.352,6.599,0.123,0.102,0.447,0.396
1423055959257,8.086,-6.115,3.895,-23.457,9.706,-7.91,84.86,58.076,45.551,-0.771,-0.604,-0.511,18.0,-1.0,0,7.45,6.681,6.534,6.463,-0.082,0.123,0.102,0.493
1423055959357,8.086,-6.115,3.895,-23.276,12.924,6.934,80.763,65.889,48.715,-0.975,-0.71,-0.316,18.0,-1.0,0,8.086,7.45,6.681,6.352,-0.771,-0.082,0.123,0.447
1423055959457,7.357,-7.351,2.492,-23.276,12.924,6.934,79.357,68.473,49.348,-0.975,-0.71,-0.316,18.0,-1.0,0,8.086,8.086,7.45,6.534,-0.975,-0.771,-0.082,0.102
1423055959557,5.08,-6.927,1.76,-29.781,9.833,21.329,75.647,70.518,50.68,-0.108,-0.02,-0.145,18.0,-1.0,0,7.357,8.086,8.086,6.681,-0.975,-0.975,-0.771,0.123
1423055959657,6.673,-8.032,0.938,-42.514,7.158,26.083,73.624,72.132,50.905,-0.22,-0.377,-0.176,18.0,-1.0,0,5.08,7.357,8.086,7.45,-0.108,-0.975,-0.975,-0.082
1423055960957,7.385,-6.178,3.071,-44.951,-4.065,12.811,70.236,61.812,47.984,-0.057,0.077,0.017,14.0,-1.0,0,6.673,5.08,7.357,8.086,-0.22,-0.108,-0.975,-0.771
1423055961056,7.484,-5.463,3.308,-46.159,-4.262,12.354,70.7,60.577,48.169,0.177,0.03,-0.001,14.0,-1.0,0,7.385,6.673,5.08,8.086,-0.057,-0.22,-0.108,-0.975
1423055961157,7.176,-5.406,3.252,-44.917,-6.097,13.481,70.728,60.928,48.258,0.002,-0.013,0.001,14.0,-1.0,0,7.484,7.385,6.673,7.357,0.177,-0.057,-0.22,-0.975
